Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Bulgaria,BGR,1976,,,8754869.0
Bulgaria,BGR,1977,,,8784175.0
Bulgaria,BGR,1978,,,8810299.0
Bulgaria,BGR,1979,,,8835614.0
Bulgaria,BGR,1980,,,8861536.0
Bulgaria,BGR,1981,,,8888449.0
Bulgaria,BGR,1982,,,8914880.0
Bulgaria,BGR,1983,,,8938068.0
Bulgaria,BGR,1984,,,8954236.0
Bulgaria,BGR,1985,,,8960417.0
Bulgaria,BGR,1986,,,8956687.0
Bulgaria,BGR,1987,,,8943245.0
Bulgaria,BGR,1988,,,8917563.0
Bulgaria,BGR,1989,,,8876627.0
Bulgaria,BGR,1990,,,8818915.0
Bulgaria,BGR,1991,,,8743034.0
Bulgaria,BGR,1992,,,8651284.0
Bulgaria,BGR,1993,,,8550495.0
Bulgaria,BGR,1994,,,8449971.0
Bulgaria,BGR,1995,,,8356624.0
Bulgaria,BGR,1996,,,8273011.0
Bulgaria,BGR,1997,,,8198008.0
Bulgaria,BGR,1998,,,8130284.0
Bulgaria,BGR,1999,,,8067041.0
Bulgaria,BGR,2000,,,8006158.0
Bulgaria,BGR,2001,,,7947761.0
Bulgaria,BGR,2002,,,7892666.0
Bulgaria,BGR,2003,,,7840117.0
Bulgaria,BGR,2004,,,7789180.0
Bulgaria,BGR,2005,,,7739115.0
Bulgaria,BGR,2006,,,7689520.0
Bulgaria,BGR,2007,,,7640283.0
Bulgaria,BGR,2008,,,7591322.0
Bulgaria,BGR,2009,,,7542674.0
Bulgaria,BGR,2010,18739.0,1002695.0,7494332.0
Bulgaria,BGR,2011,,,7446135.0
Bulgaria,BGR,2012,,,7397873.0
Bulgaria,BGR,2013,,,7349462.0
Burkina Faso,BFA,1800,,,1665421.0
Burkina Faso,BFA,1820,,,1665421.0
Burkina Faso,BFA,1950,,,4284459.0
Burkina Faso,BFA,1951,,,4326475.0
Burkina Faso,BFA,1952,,,4371948.0
Burkina Faso,BFA,1953,,,4421583.0
Burkina Faso,BFA,1954,,,4475785.0
Burkina Faso,BFA,1955,,,4534650.0
Burkina Faso,BFA,1956,,,4597951.0
Burkina Faso,BFA,1957,,,4665157.0
Burkina Faso,BFA,1958,,,4735491.0
Burkina Faso,BFA,1959,,,4808018.0
Burkina Faso,BFA,1960,,,4881947.0
Burkina Faso,BFA,1961,,,4956921.0
Burkina Faso,BFA,1962,,,5033296.0
Burkina Faso,BFA,1963,,,5112252.0
Burkina Faso,BFA,1964,,,5195464.0
Burkina Faso,BFA,1965,,,5284154.0
Burkina Faso,BFA,1966,,,5378861.0
Burkina Faso,BFA,1967,,,5479285.0
Burkina Faso,BFA,1968,,,5584807.0
Burkina Faso,BFA,1969,,,5694428.0
Burkina Faso,BFA,1970,,,5807492.0
Burkina Faso,BFA,1971,,,5923949.0
Burkina Faso,BFA,1972,,,6044303.0
Burkina Faso,BFA,1973,,,6169133.0
Burkina Faso,BFA,1974,,,6299238.0
Burkina Faso,BFA,1975,,,6435274.0
Burkina Faso,BFA,1976,,,6577502.0
Burkina Faso,BFA,1977,,,6726016.0
Burkina Faso,BFA,1978,,,6881106.0
Burkina Faso,BFA,1979,,,7043049.0
Burkina Faso,BFA,1980,,,7212088.0
Burkina Faso,BFA,1981,,,7388473.0
Burkina Faso,BFA,1982,,,7572382.0
Burkina Faso,BFA,1983,,,7763888.0
Burkina Faso,BFA,1984,,,7963009.0
Burkina Faso,BFA,1985,,,8169792.0
Burkina Faso,BFA,1986,,,8384383.0
Burkina Faso,BFA,1987,,,8606963.0
Burkina Faso,BFA,1988,,,8837666.0
Burkina Faso,BFA,1989,,,9076631.0
Burkina Faso,BFA,1990,,,9323996.0
Burkina Faso,BFA,1991,,,9580035.0
Burkina Faso,BFA,1992,,,9844931.0
Burkina Faso,BFA,1993,,,10118634.0
Burkina Faso,BFA,1994,,,10401025.0
Burkina Faso,BFA,1995,,,10692138.0
Burkina Faso,BFA,1996,,,10992170.0
Burkina Faso,BFA,1997,,,11301608.0
Burkina Faso,BFA,1998,,,11621159.0
Burkina Faso,BFA,1999,,,11951701.0
Burkina Faso,BFA,2000,,,12294012.0
Burkina Faso,BFA,2001,,,12648474.0
Burkina Faso,BFA,2002,,,13015435.0
Burkina Faso,BFA,2003,,,13395599.0
Burkina Faso,BFA,2004,,,13789736.0
Burkina Faso,BFA,2005,,,14198463.0
Burkina Faso,BFA,2006,,,14622202.0
Burkina Faso,BFA,2007,,,15061127.0
Burkina Faso,BFA,2008,,,15515258.0
Burkina Faso,BFA,2009,,,15984479.0
Burkina Faso,BFA,2010,,,16468714.0
Burkina Faso,BFA,2011,,,16967845.0
Burkina Faso,BFA,2012,,,17481984.0
Burkina Faso,BFA,2013,,,18011507.0
Burundi,BDI,1800,,,899097.0
Burundi,BDI,1820,,,899097.0
Burundi,BDI,1950,,,2456300.0
Burundi,BDI,1951,,,2504993.0
Burundi,BDI,1952,,,2550737.0
Burundi,BDI,1953,,,2595383.0
Burundi,BDI,1954,,,2640339.0
Burundi,BDI,1955,,,2686568.0
Burundi,BDI,1956,,,2734574.0
Burundi,BDI,1957,,,2784417.0
Burundi,BDI,1958,,,2835768.0
Burundi,BDI,1959,,,2888007.0
Burundi,BDI,1960,,,2940498.0
Burundi,BDI,1961,,,2992893.0
Burundi,BDI,1962,,,3045392.0
Burundi,BDI,1963,,,3098852.0
Burundi,BDI,1964,,,3154474.0
Burundi,BDI,1965,,,3212864.0
Burundi,BDI,1966,,,3275465.0
Burundi,BDI,1967,,,3341476.0
Burundi,BDI,1968,,,3406650.0
Burundi,BDI,1969,,,3465190.0
Burundi,BDI,1970,,,3513499.0
Burundi,BDI,1971,,,3549864.0
Burundi,BDI,1972,,,3577187.0
Burundi,BDI,1973,,,3602204.0
Burundi,BDI,1974,,,3634284.0
Burundi,BDI,1975,,,3680401.0
Burundi,BDI,1976,,,3742452.0
Burundi,BDI,1977,,,3819115.0
Burundi,BDI,1978,,,3910124.0
Burundi,BDI,1979,,,4014190.0
Burundi,BDI,1980,,,4129997.0
Burundi,BDI,1981,,,4257303.0
Burundi,BDI,1982,,,4395560.0
Burundi,BDI,1983,,,4542467.0
Burundi,BDI,1984,,,4695065.0
Burundi,BDI,1985,,,4850597.0
Burundi,BDI,1986,,,5008201.0
Burundi,BDI,1987,,,5166403.0
Burundi,BDI,1988,,,5321108.0
Burundi,BDI,1989,,,5467413.0
Burundi,BDI,1990,,,5601720.0
Burundi,BDI,1991,,,5724030.0
Burundi,BDI,1992,,,5835071.0
Burundi,BDI,1993,,,5933293.0
Burundi,BDI,1994,,,6017127.0
Burundi,BDI,1995,,,6086751.0
Burundi,BDI,1996,,,6140258.0
Burundi,BDI,1997,,,6181493.0
Burundi,BDI,1998,,,6223515.0
Burundi,BDI,1999,,,6283662.0
Burundi,BDI,2000,,,6374347.0
Burundi,BDI,2001,,,6499653.0
Burundi,BDI,2002,,,6656071.0
Burundi,BDI,2003,,,6838764.0
Burundi,BDI,2004,,,7039534.0
Burundi,BDI,2005,,,7251424.0
Burundi,BDI,2006,,,7474363.0
Burundi,BDI,2007,,,7707781.0
Burundi,BDI,2008,,,7943385.0
Burundi,BDI,2009,,,8170853.0
Burundi,BDI,2010,,,8382849.0
Burundi,BDI,2011,,,8575172.0
Burundi,BDI,2012,,,8749387.0
Burundi,BDI,2013,,,8911183.0
Cambodia,KHM,1800,,,2090000.0
Cambodia,KHM,1820,,,2090000.0
Cambodia,KHM,1870,,,2340000.0
Cambodia,KHM,1913,,,3070000.0
Cambodia,KHM,1950,,,4345800.0
Cambodia,KHM,1951,,,4457418.0
Cambodia,KHM,1952,,,4555803.0
Cambodia,KHM,1953,,,4648644.0
Cambodia,KHM,1954,,,4741920.0
Cambodia,KHM,1955,,,4839899.0
Cambodia,KHM,1956,,,4945074.0
Cambodia,KHM,1957,,,5058226.0
Cambodia,KHM,1958,,,5178625.0
Cambodia,KHM,1959,,,5304357.0
Cambodia,KHM,1960,,,5433306.0
Cambodia,KHM,1961,,,5564215.0
Cambodia,KHM,1962,,,5697598.0
Cambodia,KHM,1963,,,5836139.0
Cambodia,KHM,1964,,,5983575.0
Cambodia,KHM,1965,,,6141404.0
Cambodia,KHM,1966,,,6310320.0
Cambodia,KHM,1967,,,6485769.0
Cambodia,KHM,1968,,,6657435.0
Cambodia,KHM,1969,,,6811663.0
Cambodia,KHM,1970,,,6937996.0
Cambodia,KHM,1971,,,7039481.0
Cambodia,KHM,1972,,,7118136.0
Cambodia,KHM,1973,,,7162333.0
Cambodia,KHM,1974,,,7157572.0
Cambodia,KHM,1975,,,7097800.0
Cambodia,KHM,1976,,,6972559.0
Cambodia,KHM,1977,,,6796368.0
Cambodia,KHM,1978,,,6618684.0
Cambodia,KHM,1979,,,6506208.0
Cambodia,KHM,1980,,,6505693.0
Cambodia,KHM,1981,,,6636869.0
Cambodia,KHM,1982,,,6883519.0
Cambodia,KHM,1983,,,7211815.0
Cambodia,KHM,1984,,,7570081.0
Cambodia,KHM,1985,,,7919802.0
Cambodia,KHM,1986,,,8250479.0
Cambodia,KHM,1987,,,8571130.0
Cambodia,KHM,1988,,,8885701.0
Cambodia,KHM,1989,,,9203893.0
Cambodia,KHM,1990,,,9531928.0
Cambodia,KHM,1991,,,9868226.0
Cambodia,KHM,1992,,,10205755.0
Cambodia,KHM,1993,,,10539239.0
Cambodia,KHM,1994,,,10862069.0
Cambodia,KHM,1995,,,11169233.0
Cambodia,KHM,1996,,,11458858.0
Cambodia,KHM,1997,,,11731187.0
Cambodia,KHM,1998,,,11986128.0
Cambodia,KHM,1999,,,12224414.0
Cambodia,KHM,2000,,,12446949.0
Cambodia,KHM,2001,,,12653684.0
Cambodia,KHM,2002,,,12845222.0
Cambodia,KHM,2003,,,13024171.0
Cambodia,KHM,2004,,,13193961.0
Cambodia,KHM,2005,,,13357574.0
Cambodia,KHM,2006,,,13515884.0
Cambodia,KHM,2007,,,13669857.0
Cambodia,KHM,2008,,,13822644.0
Cambodia,KHM,2009,,,13977903.0
Cambodia,KHM,2010,29686.0,1391254.0,14138255.0
Cambodia,KHM,2011,,,14305183.0
Cambodia,KHM,2012,,,14478320.0
Cambodia,KHM,2013,,,14656016.0
Cameroon,CMR,1800,,,1860054.0
Cameroon,CMR,1820,,,1860054.0
Cameroon,CMR,1926,,,2547668.0
Cameroon,CMR,1931,,,3023000.0
Cameroon,CMR,1936,,,3241694.0
Cameroon,CMR,1950,,,4466497.0
Cameroon,CMR,1951,,,4549464.0
Cameroon,CMR,1952,,,4634190.0
Cameroon,CMR,1953,,,4720787.0
Cameroon,CMR,1954,,,4809464.0
Cameroon,CMR,1955,,,4900528.0
Cameroon,CMR,1956,,,4994394.0
Cameroon,CMR,1957,,,5091573.0
Cameroon,CMR,1958,,,5192659.0
Cameroon,CMR,1959,,,5298296.0
Cameroon,CMR,1960,,,5409083.0
Cameroon,CMR,1961,,,5525481.0
Cameroon,CMR,1962,,,5647721.0
Cameroon,CMR,1963,,,5775774.0
Cameroon,CMR,1964,,,5909450.0
Cameroon,CMR,1965,,,6048706.0
Cameroon,CMR,1966,,,6193834.0
Cameroon,CMR,1967,,,6345309.0
Cameroon,CMR,1968,,,6503500.0
Cameroon,CMR,1969,,,6668834.0
Cameroon,CMR,1970,,,6841763.0
Cameroon,CMR,1971,,,7022124.0
Cameroon,CMR,1972,,,7210272.0
Cameroon,CMR,1973,,,7407756.0
Cameroon,CMR,1974,,,7616558.0
Cameroon,CMR,1975,,,7837926.0
Cameroon,CMR,1976,,,8072879.0
Cameroon,CMR,1977,,,8320635.0
Cameroon,CMR,1978,,,8578425.0
Cameroon,CMR,1979,,,8842355.0
Cameroon,CMR,1980,,,9109727.0
Cameroon,CMR,1981,,,9379109.0
Cameroon,CMR,1982,,,9651552.0
Cameroon,CMR,1983,,,9929831.0
Cameroon,CMR,1984,,,10218016.0
Cameroon,CMR,1985,,,10518855.0
Cameroon,CMR,1986,,,10832919.0
Cameroon,CMR,1987,,,11158600.0
Cameroon,CMR,1988,,,11493770.0
Cameroon,CMR,1989,,,11835344.0
Cameroon,CMR,1990,,,12180819.0
Cameroon,CMR,1991,,,12529904.0
Cameroon,CMR,1992,,,12882506.0
Cameroon,CMR,1993,,,13236573.0
Cameroon,CMR,1994,,,13589699.0
Cameroon,CMR,1995,,,13940337.0
Cameroon,CMR,1996,,,14287475.0
Cameroon,CMR,1997,,,14631908.0
Cameroon,CMR,1998,,,14976200.0
Cameroon,CMR,1999,,,15324051.0
Cameroon,CMR,2000,,,15678269.0
Cameroon,CMR,2001,,,16039737.0
Cameroon,CMR,2002,,,16408085.0
Cameroon,CMR,2003,,,16783366.0
Cameroon,CMR,2004,,,17165267.0
Cameroon,CMR,2005,,,17553589.0
Cameroon,CMR,2006,,,17948395.0
Cameroon,CMR,2007,,,18350022.0
Cameroon,CMR,2008,,,18758778.0
Cameroon,CMR,2009,,,19175028.0
Cameroon,CMR,2010,27713.0,1986723.0,19598889.0
Cameroon,CMR,2011,,,20030362.0
Cameroon,CMR,2012,,,20468943.0
Cameroon,CMR,2013,,,20913595.0
Canada,CAN,1700,,,200000.0
Canada,CAN,1800,,,645526.0
Canada,CAN,1820,,,816000.0
Canada,CAN,1830,,,1169000.0
Canada,CAN,1840,,,1697000.0
Canada,CAN,1850,,,2485000.0
Canada,CAN,1860,,,3369000.0
Canada,CAN,1870,,,3781000.0
Canada,CAN,1871,,,3801000.0
Canada,CAN,1872,,,3870000.0
Canada,CAN,1873,,,3943000.0
Canada,CAN,1874,,,4012000.0
Canada,CAN,1875,,,4071000.0
Canada,CAN,1876,,,4128000.0
Canada,CAN,1877,,,4184000.0
Canada,CAN,1878,,,4244000.0
Canada,CAN,1879,,,4312000.0
Canada,CAN,1880,,,4384000.0
Canada,CAN,1881,,,4451000.0
Canada,CAN,1882,,,4503000.0
Canada,CAN,1883,,,4560000.0
Canada,CAN,1884,,,4617000.0
Canada,CAN,1885,,,4666000.0
Canada,CAN,1886,,,4711000.0
Canada,CAN,1887,,,4760000.0
Canada,CAN,1888,,,4813000.0
Canada,CAN,1889,,,4865000.0
Canada,CAN,1890,,,4918000.0
Canada,CAN,1891,,,4972000.0
Canada,CAN,1892,,,5022000.0
Canada,CAN,1893,,,5072000.0
Canada,CAN,1894,,,5121000.0
Canada,CAN,1895,,,5169000.0
Canada,CAN,1896,,,5218000.0
Canada,CAN,1897,,,5269000.0
Canada,CAN,1898,,,5325000.0
Canada,CAN,1899,,,5383000.0
Canada,CAN,1900,,,5457000.0
Canada,CAN,1901,,,5536000.0
Canada,CAN,1902,,,5650000.0
Canada,CAN,1903,,,5813000.0
Canada,CAN,1904,,,5994000.0
Canada,CAN,1905,,,6166000.0
Canada,CAN,1906,,,6282000.0
Canada,CAN,1907,,,6596000.0
Canada,CAN,1908,,,6813000.0
Canada,CAN,1909,,,6993000.0
Canada,CAN,1910,,,7188000.0
Canada,CAN,1911,,,7410000.0
Canada,CAN,1912,,,7602000.0
Canada,CAN,1913,,,7852000.0
Canada,CAN,1914,,,8093000.0
Canada,CAN,1915,,,8191000.0
Canada,CAN,1916,,,8214000.0
Canada,CAN,1917,,,8277000.0
Canada,CAN,1918,,,8374000.0
Canada,CAN,1919,,,8548000.0
Canada,CAN,1920,,,8798000.0
Canada,CAN,1921,,,9028000.0
Canada,CAN,1922,,,9159000.0
Canada,CAN,1923,,,9256000.0
Canada,CAN,1924,,,9394000.0
Canada,CAN,1925,,,9549000.0
Canada,CAN,1926,,,9713000.0
Canada,CAN,1927,,,9905000.0
Canada,CAN,1928,,,10107000.0
Canada,CAN,1929,,,10305000.0
Canada,CAN,1930,,,10488000.0
Canada,CAN,1931,,,10657000.0
Canada,CAN,1932,,,10794000.0
Canada,CAN,1933,,,10919000.0
Canada,CAN,1934,,,11030000.0
Canada,CAN,1935,,,11136000.0
Canada,CAN,1936,,,11243000.0
Canada,CAN,1937,,,11341000.0
Canada,CAN,1938,,,11452000.0
Canada,CAN,1939,,,11570000.0
Canada,CAN,1940,,,11688000.0
Canada,CAN,1941,,,11818000.0
Canada,CAN,1942,,,11969000.0
Canada,CAN,1943,,,12115000.0
Canada,CAN,1944,,,12268000.0
Canada,CAN,1945,,,12404000.0
Canada,CAN,1946,,,12634000.0
Canada,CAN,1947,,,12901000.0
Canada,CAN,1948,,,13180000.0
Canada,CAN,1949,,,13469000.0
Canada,CAN,1950,,,13736997.0
Canada,CAN,1951,,,14132558.0
Canada,CAN,1952,,,14518772.0
Canada,CAN,1953,,,14909614.0
Canada,CAN,1954,,,15314040.0
Canada,CAN,1955,,,15735988.0
Canada,CAN,1956,,,16174093.0
Canada,CAN,1957,,,16621974.0
Canada,CAN,1958,,,17069068.0
Canada,CAN,1959,,,17502043.0
Canada,CAN,1960,,,17909009.0
Canada,CAN,1961,,,18284009.0
Canada,CAN,1962,,,18630957.0
Canada,CAN,1963,,,18965320.0
Canada,CAN,1964,,,19309343.0
Canada,CAN,1965,,,19678005.0
Canada,CAN,1966,,,20078135.0
Canada,CAN,1967,,,20501867.0
Canada,CAN,1968,,,20931716.0
Canada,CAN,1969,,,21342600.0
Canada,CAN,1970,,,21716855.0
Canada,CAN,1971,,,22048431.0
Canada,CAN,1972,,,22344104.0
Canada,CAN,1973,,,22614673.0
Canada,CAN,1974,,,22876657.0
Canada,CAN,1975,,,23142272.0
Canada,CAN,1976,,,23416090.0
Canada,CAN,1977,,,23695198.0
Canada,CAN,1978,,,23975639.0
Canada,CAN,1979,,,24250641.0
Canada,CAN,1980,,,24516277.0
Canada,CAN,1981,,,24769849.0
Canada,CAN,1982,,,25016047.0
Canada,CAN,1983,,,25266950.0
Canada,CAN,1984,,,25538860.0
Canada,CAN,1985,,,25842588.0
Canada,CAN,1986,,,26183106.0
Canada,CAN,1987,,,26554540.0
Canada,CAN,1988,,,26943398.0
Canada,CAN,1989,,,27330298.0
Canada,CAN,1990,,,27700854.0
Canada,CAN,1991,,,28051725.0
Canada,CAN,1992,,,28386162.0
Canada,CAN,1993,,,28704519.0
Canada,CAN,1994,,,29009032.0
Canada,CAN,1995,,,29302092.0
Canada,CAN,1996,,,29582222.0
Canada,CAN,1997,,,29850242.0
Canada,CAN,1998,,,30113972.0
Canada,CAN,1999,,,30383823.0
Canada,CAN,2000,,,30667365.0
Canada,CAN,2001,,,30967236.0
Canada,CAN,2002,,,31281727.0
Canada,CAN,2003,,,31608562.0
Canada,CAN,2004,,,31943605.0
Canada,CAN,2005,,,32283413.0
Canada,CAN,2006,,,32627978.0
Canada,CAN,2007,,,32977334.0
Canada,CAN,2008,,,33327954.0
Canada,CAN,2009,,,33675448.0
Canada,CAN,2010,7959.0,11846863.0,34016593.0
Canada,CAN,2011,,,34349561.0
Canada,CAN,2012,,,34674708.0
Canada,CAN,2013,,,34993747.0
Cape Verde,CPV,1800,,,55716.0
Cape Verde,CPV,1820,,,55716.0
Cape Verde,CPV,1950,,,178064.0
Cape Verde,CPV,1951,,,181974.0
Cape Verde,CPV,1952,,,185568.0
Cape Verde,CPV,1953,,,188848.0
Cape Verde,CPV,1954,,,191854.0
Cape Verde,CPV,1955,,,194664.0
Cape Verde,CPV,1956,,,197395.0
Cape Verde,CPV,1957,,,200202.0
Cape Verde,CPV,1958,,,203267.0
Cape Verde,CPV,1959,,,206789.0
Cape Verde,CPV,1960,,,210933.0
Cape Verde,CPV,1961,,,215792.0
Cape Verde,CPV,1962,,,221343.0
Cape Verde,CPV,1963,,,227430.0
Cape Verde,CPV,1964,,,233809.0
Cape Verde,CPV,1965,,,240301.0
Cape Verde,CPV,1966,,,246724.0
Cape Verde,CPV,1967,,,253087.0
Cape Verde,CPV,1968,,,259610.0
Cape Verde,CPV,1969,,,266624.0
Cape Verde,CPV,1970,,,274282.0
Cape Verde,CPV,1971,,,282888.0
Cape Verde,CPV,1972,,,292150.0
Cape Verde,CPV,1973,,,300922.0
Cape Verde,CPV,1974,,,307657.0
Cape Verde,CPV,1975,,,311349.0
Cape Verde,CPV,1976,,,311403.0
Cape Verde,CPV,1977,,,308423.0
Cape Verde,CPV,1978,,,304077.0
Cape Verde,CPV,1979,,,300726.0
Cape Verde,CPV,1980,,,300047.0
Cape Verde,CPV,1981,,,302737.0
Cape Verde,CPV,1982,,,308230.0
Cape Verde,CPV,1983,,,315410.0
Cape Verde,CPV,1984,,,322560.0
Cape Verde,CPV,1985,,,328481.0
Cape Verde,CPV,1986,,,332775.0
Cape Verde,CPV,1987,,,335966.0
Cape Verde,CPV,1988,,,338857.0
Cape Verde,CPV,1989,,,342646.0
Cape Verde,CPV,1990,,,348165.0
Cape Verde,CPV,1991,,,355655.0
Cape Verde,CPV,1992,,,364727.0
Cape Verde,CPV,1993,,,374820.0
Cape Verde,CPV,1994,,,385101.0
Cape Verde,CPV,1995,,,394946.0
Cape Verde,CPV,1996,,,404166.0
Cape Verde,CPV,1997,,,412893.0
Cape Verde,CPV,1998,,,421203.0
Cape Verde,CPV,1999,,,429278.0
Cape Verde,CPV,2000,,,437238.0
Cape Verde,CPV,2001,,,445096.0
Cape Verde,CPV,2002,,,452740.0
Cape Verde,CPV,2003,,,460031.0
Cape Verde,CPV,2004,,,466784.0
Cape Verde,CPV,2005,,,472883.0
Cape Verde,CPV,2006,,,478267.0
Cape Verde,CPV,2007,,,483023.0
Cape Verde,CPV,2008,,,487371.0
Cape Verde,CPV,2009,,,491621.0
Cape Verde,CPV,2010,9347.0,522245.0,495999.0
Cape Verde,CPV,2011,,,500585.0
Cape Verde,CPV,2012,,,505335.0
Cape Verde,CPV,2013,,,510213.0
Cayman Islands,CYM,1800,,,2439.0
Cayman Islands,CYM,1820,,,2439.0
Cayman Islands,CYM,1891,,,4300.0
Cayman Islands,CYM,1911,,,5600.0
Cayman Islands,CYM,1921,,,5300.0
Cayman Islands,CYM,1943,,,6700.0
Cayman Islands,CYM,1950,,,6413.0
Cayman Islands,CYM,1951,,,6265.0
Cayman Islands,CYM,1952,,,6247.0
Cayman Islands,CYM,1953,,,6335.0
Cayman Islands,CYM,1954,,,6508.0
Cayman Islands,CYM,1955,,,6742.0
Cayman Islands,CYM,1956,,,7015.0
Cayman Islands,CYM,1957,,,7307.0
Cayman Islands,CYM,1958,,,7595.0
Cayman Islands,CYM,1959,,,7862.0
Cayman Islands,CYM,1960,,,8092.0
Cayman Islands,CYM,1961,,,8277.0
Cayman Islands,CYM,1962,,,8418.0
Cayman Islands,CYM,1963,,,8524.0
Cayman Islands,CYM,1964,,,8612.0
Cayman Islands,CYM,1965,,,8701.0
Cayman Islands,CYM,1966,,,8787.0
Cayman Islands,CYM,1967,,,8875.0
Cayman Islands,CYM,1968,,,9002.0
Cayman Islands,CYM,1969,,,9216.0
Cayman Islands,CYM,1970,,,9545.0
Cayman Islands,CYM,1971,,,10004.0
Cayman Islands,CYM,1972,,,10581.0
Cayman Islands,CYM,1973,,,11253.0
Cayman Islands,CYM,1974,,,11990.0
Cayman Islands,CYM,1975,,,12764.0
Cayman Islands,CYM,1976,,,13578.0
Cayman Islands,CYM,1977,,,14432.0
Cayman Islands,CYM,1978,,,15290.0
Cayman Islands,CYM,1979,,,16110.0
Cayman Islands,CYM,1980,,,16861.0
Cayman Islands,CYM,1981,,,17524.0
Cayman Islands,CYM,1982,,,18116.0
Cayman Islands,CYM,1983,,,18702.0
Cayman Islands,CYM,1984,,,19366.0
Cayman Islands,CYM,1985,,,20172.0
Cayman Islands,CYM,1986,,,21141.0
Cayman Islands,CYM,1987,,,22253.0
Cayman Islands,CYM,1988,,,23475.0
Cayman Islands,CYM,1989,,,24752.0
Cayman Islands,CYM,1990,,,26048.0
Cayman Islands,CYM,1991,,,27363.0
Cayman Islands,CYM,1992,,,28710.0
Cayman Islands,CYM,1993,,,30074.0
Cayman Islands,CYM,1994,,,31437.0
Cayman Islands,CYM,1995,,,32792.0
Cayman Islands,CYM,1996,,,34096.0
Cayman Islands,CYM,1997,,,35361.0
Cayman Islands,CYM,1998,,,36704.0
Cayman Islands,CYM,1999,,,38284.0
Cayman Islands,CYM,2000,,,40195.0
Cayman Islands,CYM,2001,,,42501.0
Cayman Islands,CYM,2002,,,45117.0
Cayman Islands,CYM,2003,,,47815.0
Cayman Islands,CYM,2004,,,50273.0
Cayman Islands,CYM,2005,,,52268.0
Cayman Islands,CYM,2006,,,53712.0
Cayman Islands,CYM,2007,,,54679.0
Cayman Islands,CYM,2008,,,55295.0
Cayman Islands,CYM,2009,,,55763.0
Cayman Islands,CYM,2010,95.0,51864.0,56230.0
Cayman Islands,CYM,2011,,,56729.0
Cayman Islands,CYM,2012,,,57223.0
Cayman Islands,CYM,2013,,,57708.0
Central African Republic,CAF,1800,,,479444.0
Central African Republic,CAF,1820,,,479444.0
Central African Republic,CAF,1936,,,834000.0
Central African Republic,CAF,1950,,,1326653.0
Central African Republic,CAF,1951,,,1339842.0
Central African Republic,CAF,1952,,,1353471.0
Central African Republic,CAF,1953,,,1367806.0
Central African Republic,CAF,1954,,,1383081.0
Central African Republic,CAF,1955,,,1399497.0
Central African Republic,CAF,1956,,,1417223.0
Central African Republic,CAF,1957,,,1436398.0
Central African Republic,CAF,1958,,,1457125.0
Central African Republic,CAF,1959,,,1479480.0
Central African Republic,CAF,1960,,,1503509.0
Central African Republic,CAF,1961,,,1529237.0
Central African Republic,CAF,1962,,,1556665.0
Central African Republic,CAF,1963,,,1585774.0
Central African Republic,CAF,1964,,,1616524.0
Central African Republic,CAF,1965,,,1648838.0
Central African Republic,CAF,1966,,,1682880.0
Central African Republic,CAF,1967,,,1718560.0
Central African Republic,CAF,1968,,,1755258.0
Central African Republic,CAF,1969,,,1792147.0
Central African Republic,CAF,1970,,,1828709.0
Central African Republic,CAF,1971,,,1864764.0
Central African Republic,CAF,1972,,,1900723.0
Central African Republic,CAF,1973,,,1937410.0
Central African Republic,CAF,1974,,,1975985.0
Central African Republic,CAF,1975,,,2017362.0
Central African Republic,CAF,1976,,,2061466.0
Central African Republic,CAF,1977,,,2108232.0
Central African Republic,CAF,1978,,,2158547.0
Central African Republic,CAF,1979,,,2213492.0
Central African Republic,CAF,1980,,,2273630.0
Central African Republic,CAF,1981,,,2339759.0
Central African Republic,CAF,1982,,,2411176.0
Central African Republic,CAF,1983,,,2485120.0
Central African Republic,CAF,1984,,,2557808.0
Central African Republic,CAF,1985,,,2626638.0
Central African Republic,CAF,1986,,,2690250.0
Central African Republic,CAF,1987,,,2749702.0
Central African Republic,CAF,1988,,,2807768.0
Central African Republic,CAF,1989,,,2868515.0
Central African Republic,CAF,1990,,,2934777.0
Central African Republic,CAF,1991,,,3007347.0
Central African Republic,CAF,1992,,,3084958.0
Central African Republic,CAF,1993,,,3165869.0
Central African Republic,CAF,1994,,,3247456.0
Central African Republic,CAF,1995,,,3327710.0
Central African Republic,CAF,1996,,,3406451.0
Central African Republic,CAF,1997,,,3484027.0
Central African Republic,CAF,1998,,,3559604.0
Central African Republic,CAF,1999,,,3632287.0
Central African Republic,CAF,2000,,,3701607.0
Central African Republic,CAF,2001,,,3767068.0
Central African Republic,CAF,2002,,,3829238.0
Central African Republic,CAF,2003,,,3890075.0
Central African Republic,CAF,2004,,,3952281.0
Central African Republic,CAF,2005,,,4017880.0
Central African Republic,CAF,2006,,,4087534.0
Central African Republic,CAF,2007,,,4160940.0
Central African Republic,CAF,2008,,,4237961.0
Central African Republic,CAF,2009,,,4318128.0
Central African Republic,CAF,2010,,,4401051.0
Central African Republic,CAF,2011,,,4486837.0
Central African Republic,CAF,2012,,,4575586.0
Central African Republic,CAF,2013,,,4666833.0
Chad,TCD,1800,,,1432000.0
Chad,TCD,1936,,,1432000.0
Chad,TCD,1950,,,2429431.0
Chad,TCD,1951,,,2472725.0
